INCIDENT_ID;DATE;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;X_11;X_12;X_13;X_14;X_15;MULTIPLE_OFFENSE
CR_189356;26-AUG-17;0;36;34;2;1;1;0;1;2;1;0;1;92;62;34;1
CR_78868;15-nov-01;0;33;32;2;1;6;4;1;6;1;174;0;112;93;43;1
CR_162543;08-AUG-13;0;16;15;0;0;8;3;1;6;4;316;4;103;29;34;1
CR_6562;15-JAN-92;1;22;22;7;3;15;10;1;2;1;316;1;98;142;34;1
CR_44049;6-oct-97;0;21;23;4;1;6;4;0;5;1;174;0;103;93;43;1
CR_98738;24-nov-04;0;5;5;3;5;6;4;1;6;1;249;0;12;0;34;1
CR_40260;22-mar-96;0;45;45;10;3;2;7;0;5;1;249;1;98;62;34;1
CR_57198;10-APR-99;0;4;4;6;5;1;0;1;2;1;174;0;67;14;0;1
CR_166568;24-APR-13;0;49;49;6;5;7;1;1;6;1;249;1;24;87;34;1
CR_32399;13-jul-96;0;3;2;3;5;3;5;3;3;1;0;1;72;142;34;1
CR_46605;17-oct-97;1;36;34;2;1;15;10;1;2;1;249;1;92;142;34;1
CR_124183;15-jul-07;0;33;32;2;1;6;4;0;5;1;249;1;48;14;34;1
CR_44978;29-jul-97;0;24;24;0;0;7;1;0;5;1;74;1;92;133;34;1
CR_91141;12-JAN-03;0;4;4;6;5;2;7;0;5;1;174;1;103;130;34;1
CR_101842;29-may-04;0;33;32;2;1;6;4;0;5;1;174;0;103;103;43;1
CR_33607;01-JAN-96;1;4;4;6;5;15;10;0;5;2;145;1;103;93;34;0
CR_82175;06-DEC-02;0;3;2;3;5;4;2;1;6;1;174;1;67;130;34;1
CR_64159;12-DEC-99;0;49;49;6;5;7;1;0;5;1;174;0;103;29;48;1
CR_83188;30-jul-02;0;4;4;6;5;8;3;0;5;1;174;1;24;93;34;1
CR_174756;13-jun-15;0;21;23;4;1;2;7;1;5;1;0;1;72;140;34;1
CR_90234;14-oct-03;0;4;4;6;5;7;1;2;6;1;249;1;72;29;34;1
CR_49974;20-AUG-98;0;4;4;6;5;4;2;0;5;1;174;1;92;29;34;1
CR_35539;26-may-96;0;19;19;1;3;8;3;1;6;2;102;2;103;29;34;1
CR_138754;9-oct-09;0;32;31;4;1;9;8;2;6;1;174;1;103;62;34;1
CR_29035;11-APR-95;0;33;32;2;1;7;1;1;6;1;249;1;116;29;34;1
CR_102233;27-DEC-04;0;34;33;3;5;3;5;1;6;1;316;1;42;29;34;1
CR_192984;03-JAN-18;0;5;5;3;5;4;2;1;6;1;249;1;98;29;34;1
CR_191060;21-APR-17;0;47;48;7;3;3;5;0;5;1;174;0;103;115;0;1
CR_105047;5-oct-05;1;4;4;6;5;15;10;1;6;1;303;1;72;29;34;1
CR_169368;10-oct-14;7;24;24;0;0;9;8;0;5;1;316;1;110;107;34;1
CR_35188;06-DEC-96;1;16;15;0;0;15;10;1;2;1;249;1;59;142;34;1
CR_16017;21-DEC-93;0;36;34;2;1;1;0;0;5;1;127;0;103;93;43;1
CR_56018;23-jun-98;0;45;45;10;3;1;0;1;6;1;0;1;12;29;34;1
CR_187637;23-jun-17;1;22;22;7;3;15;10;3;2;1;74;1;103;29;34;1
CR_168976;25-may-14;0;21;23;4;1;5;6;0;5;1;328;1;72;76;34;1
CR_139656;29-DEC-09;0;36;34;2;1;1;0;0;5;1;316;1;92;93;34;1
CR_128499;13-may-08;0;4;4;6;5;7;1;1;6;1;249;1;72;29;34;1
CR_3836;02-APR-91;0;40;40;2;1;6;4;1;6;1;316;1;92;29;34;1
CR_122147;26-jul-07;1;20;20;10;3;16;12;1;5;1;74;1;103;119;34;1
CR_173649;14-JAN-15;0;6;6;4;1;4;2;1;6;1;249;1;59;62;34;1
CR_11808;07-AUG-93;0;5;5;3;5;3;5;2;6;1;0;1;72;29;34;1
CR_63584;11-nov-99;0;45;45;10;3;2;7;2;5;1;303;1;72;62;34;1
CR_61912;15-may-99;0;33;32;2;1;5;6;0;5;1;174;0;112;29;43;1
CR_36515;8-oct-96;0;24;24;0;0;7;1;1;2;1;316;1;103;62;34;1
CR_143891;14-mar-10;0;19;19;1;3;6;4;0;5;2;200;2;98;80;34;0
CR_41788;18-may-97;0;4;4;6;5;1;0;1;2;1;290;1;103;80;34;1
CR_85662;27-mar-02;0;22;22;7;3;2;7;1;2;1;316;1;92;142;34;1
CR_111402;17-mar-05;1;47;48;7;3;17;11;1;2;1;316;0;72;142;34;1
CR_9061;27-mar-92;1;36;34;2;1;15;10;1;6;1;316;1;92;80;34;1
CR_26614;15-sep-95;0;9;10;7;3;5;6;1;2;1;316;1;72;142;34;1
CR_46007;6-jul-97;0;33;32;2;1;7;1;0;5;1;249;1;72;29;34;1
CR_119793;17-DEC-07;0;4;4;6;5;3;5;0;5;1;249;1;103;29;34;1
CR_163577;21-jul-13;0;24;24;0;0;7;1;0;5;3;174;3;103;29;34;1
CR_131070;21-oct-08;0;25;25;9;0;7;1;1;5;1;174;0;92;62;43;1
CR_110262;28-sep-05;1;36;34;2;1;15;10;1;6;1;316;1;92;93;34;1
CR_124355;7-jul-07;0;33;32;2;1;7;1;1;2;1;249;1;98;142;34;1
CR_79913;18-jun-01;0;37;37;0;0;8;3;1;6;2;263;2;88;29;34;0
CR_25078;04-DEC-95;0;4;4;6;5;1;0;2;2;1;303;1;72;142;34;1
CR_153400;17-AUG-11;0;42;42;7;3;5;6;1;2;1;0;1;72;142;34;1
CR_43450;22-JAN-97;1;14;17;9;0;12;16;1;6;1;316;1;112;29;34;1
CR_73685;13-jul-01;0;4;4;6;5;1;0;1;6;1;249;1;72;29;34;1
CR_15090;05-AUG-93;0;33;32;2;1;6;4;4;2;2;316;2;98;142;34;1
CR_125505;21-AUG-07;0;39;39;6;5;5;6;2;6;2;316;2;72;29;34;1
CR_152834;24-DEC-11;1;36;34;2;1;15;10;0;5;2;174;0;92;53;43;1
CR_111087;17-APR-05;0;45;45;10;3;6;4;0;5;2;174;2;103;80;34;1
CR_65966;08-AUG-00;0;4;4;6;5;4;2;1;6;1;0;1;67;80;34;1
CR_137248;01-AUG-09;0;18;18;9;0;6;4;1;6;1;316;1;103;0;34;1
CR_96396;18-nov-03;1;47;48;7;3;16;12;1;2;2;174;0;98;107;34;1
CR_196367;3-nov-18;0;36;34;2;1;1;0;1;5;1;174;;92;29;43;1
CR_150076;4-sep-11;0;16;15;0;0;7;1;0;5;1;316;1;12;29;34;1
CR_166322;13-APR-13;1;47;48;7;3;15;10;1;5;1;174;0;97;29;23;1
CR_142325;19-mar-10;7;4;4;6;5;9;8;0;5;1;174;0;112;29;23;1
CR_88577;6-may-02;0;44;44;1;3;2;7;0;5;1;174;0;18;53;46;1
CR_168923;28-jul-14;0;21;23;4;1;5;6;0;5;1;174;1;72;76;34;1
CR_102409;15-may-04;1;36;34;2;1;15;10;0;5;1;249;1;103;93;34;1
CR_744;6-jul-91;0;21;23;4;1;2;7;3;2;1;0;1;92;29;34;1
CR_18873;1-jul-94;0;4;4;6;5;2;7;0;5;1;249;1;24;14;34;1
CR_61045;27-AUG-99;1;25;25;9;0;16;12;0;6;1;249;1;92;62;34;1
CR_18978;27-may-94;0;4;4;6;5;2;7;1;2;1;0;1;103;14;34;1
CR_80274;11-sep-01;0;39;39;6;5;4;2;1;5;1;249;1;109;87;34;1
CR_12062;28-oct-93;0;9;10;7;3;3;5;3;6;1;0;1;98;29;34;1
CR_138743;29-jun-09;0;31;36;9;0;7;1;1;6;1;316;1;98;0;34;1
CR_160861;18-APR-12;1;52;52;3;5;12;16;2;6;1;0;1;12;80;34;1
CR_188807;12-feb-17;0;33;32;2;1;7;1;0;5;1;249;1;72;29;34;1
CR_194539;24-jul-18;0;21;23;4;1;2;7;1;2;1;249;1;103;80;34;1
CR_152241;01-DEC-11;0;33;32;2;1;5;6;0;5;1;174;0;112;93;43;1
CR_94935;23-oct-03;0;36;34;2;1;1;0;0;5;1;174;0;92;93;43;1
CR_852;23-jul-91;1;22;22;7;3;15;10;1;6;1;102;1;103;119;34;1
CR_109997;12-sep-05;0;36;34;2;1;1;0;1;6;1;316;1;92;62;34;1
CR_157293;23-oct-12;0;24;24;0;0;7;1;1;6;1;249;1;48;130;34;1
CR_101849;09-APR-04;0;33;32;2;1;8;3;0;5;1;174;0;112;93;43;1
CR_106362;13-mar-05;7;5;5;3;5;9;8;0;5;1;174;1;112;62;34;1
CR_2908;30-nov-91;0;36;34;2;1;1;0;1;6;1;249;1;92;93;34;1
CR_195187;29-nov-18;0;25;25;9;0;3;5;1;5;1;249;1;72;93;34;1
CR_14894;22-feb-93;0;33;32;2;1;7;1;1;6;1;249;1;10;80;34;1
CR_109522;20-sep-05;0;33;32;2;1;7;1;1;1;1;316;1;112;29;34;1
CR_3970;13-mar-91;0;40;40;2;1;1;0;11;6;2;21;1;92;80;34;0
CR_181415;16-nov-16;1;25;25;9;0;16;12;1;6;2;249;2;111;29;34;1
CR_50328;16-JAN-98;0;4;4;6;5;2;7;1;2;1;249;1;109;130;34;1
CR_19845;22-jun-94;0;16;15;0;0;1;0;3;6;1;0;1;72;93;34;1
CR_102859;06-DEC-04;0;37;37;0;0;4;2;1;2;1;249;0;72;138;34;1
CR_112621;6-jun-06;0;4;4;6;5;1;0;1;5;1;174;0;18;133;46;1
CR_142016;27-AUG-10;0;4;4;6;5;3;5;0;5;1;249;1;72;29;34;1
CR_31275;18-nov-95;7;41;41;4;1;9;8;0;5;1;174;1;92;107;34;1
CR_115026;3-mar-06;1;22;22;7;3;15;10;0;5;2;127;2;31;29;34;1
CR_2771;24-AUG-91;0;36;34;2;1;1;0;2;2;2;303;2;92;62;34;1
CR_145556;17-DEC-10;0;33;32;2;1;6;4;1;6;1;249;1;112;29;34;1
CR_10561;11-DEC-92;0;47;48;7;3;4;2;0;5;1;174;0;24;24;0;1
CR_56072;7-oct-98;0;45;45;10;3;1;0;0;5;1;174;0;18;93;46;1
CR_93036;7-jul-03;1;22;22;7;3;16;12;2;6;1;0;1;72;29;34;1
CR_175134;29-mar-15;0;24;24;0;0;6;4;1;6;1;316;1;12;62;34;1
CR_91023;18-AUG-03;0;4;4;6;5;1;0;0;5;2;174;2;103;29;34;1
CR_26289;31-oct-95;0;4;4;6;5;4;2;1;6;1;249;1;72;29;34;1
CR_152819;15-jun-11;1;36;34;2;1;15;10;0;5;2;174;0;18;53;46;1
CR_160927;07-JAN-13;0;3;2;3;5;1;0;1;6;2;249;2;72;29;34;1
CR_156708;31-may-12;0;21;23;4;1;2;7;1;6;1;249;1;103;29;34;1
CR_29370;27-mar-95;0;33;32;2;1;7;1;1;6;1;174;0;42;29;0;1
CR_138734;13-jun-09;0;30;35;7;3;8;3;1;6;8;21;4;103;29;34;0
CR_125292;17-nov-07;1;37;37;0;0;11;17;0;5;1;174;1;103;115;34;1
CR_185298;17-sep-17;7;4;4;6;5;9;8;1;6;1;249;1;110;80;34;1
CR_175813;24-oct-15;0;33;32;2;1;5;6;0;5;1;249;1;103;29;34;1
CR_31422;18-jul-95;0;45;45;10;3;7;1;4;6;1;0;1;72;80;34;1
CR_29566;22-jun-95;0;33;32;2;1;5;6;0;5;1;174;0;112;93;43;1
CR_107992;17-JAN-05;0;24;24;0;0;7;1;0;5;1;277;0;103;142;34;1
CR_180058;22-oct-16;0;16;15;0;0;1;0;0;5;1;174;1;98;62;34;1
CR_161567;12-feb-13;0;4;4;6;5;3;5;1;6;1;249;1;72;29;34;1
CR_140180;27-jul-09;1;37;37;0;0;11;17;1;6;1;316;1;103;115;34;1
CR_74007;20-sep-01;0;4;4;6;5;4;2;1;6;1;0;1;72;0;34;1
CR_162776;27-oct-13;0;19;19;1;3;8;3;0;5;1;74;1;103;142;34;1
CR_174645;17-AUG-15;0;21;23;4;1;6;4;1;6;1;249;1;72;29;34;1
CR_100900;16-nov-04;0;24;24;0;0;6;4;1;2;1;0;0;103;62;34;1
CR_115154;1-oct-06;7;23;21;4;1;9;8;3;6;1;249;1;112;29;34;1
CR_26945;27-jul-95;0;15;14;3;5;8;3;1;6;1;316;1;92;80;34;1
CR_76186;21-AUG-01;0;17;16;0;0;6;4;1;6;1;316;1;103;29;34;1
CR_64068;9-feb-99;0;48;47;4;1;7;1;2;6;2;316;2;112;130;34;1
CR_186326;15-may-17;1;9;10;7;3;15;10;0;5;1;174;;111;29;0;1
CR_110489;24-jun-05;0;37;37;0;0;2;7;2;6;2;249;0;98;29;34;1
CR_122088;29-oct-07;0;18;18;9;0;3;5;1;6;1;0;1;116;80;34;1
CR_76913;20-JAN-01;0;21;23;4;1;2;7;0;5;2;249;2;103;14;34;1
CR_106625;11-AUG-05;0;9;10;7;3;4;2;1;2;3;0;3;113;130;34;1
CR_149431;3-sep-11;0;4;4;6;5;4;2;0;5;2;174;0;18;133;46;1
CR_16873;23-mar-93;0;39;39;6;5;3;5;1;6;1;249;1;88;29;34;1
CR_190419;6-may-17;1;42;42;7;3;11;17;1;6;1;218;0;103;142;48;1
CR_34639;12-nov-96;0;6;6;4;1;4;2;0;5;2;179;2;103;93;34;0
CR_16840;23-APR-93;0;39;39;6;5;4;2;1;5;1;174;1;112;119;34;1
CR_179071;17-jul-16;0;4;4;6;5;3;5;1;3;1;0;1;12;29;34;1
CR_33683;1-sep-96;0;4;4;6;5;3;5;0;5;1;174;0;54;80;48;1
CR_166237;24-mar-13;0;45;45;10;3;1;0;3;2;1;303;1;72;62;34;1
CR_164685;18-jul-13;0;35;30;3;5;1;0;1;6;1;249;1;84;62;34;1
CR_58993;27-sep-99;0;6;6;4;1;6;4;3;2;2;249;2;54;142;34;1
CR_553;29-APR-91;0;16;15;0;0;1;0;3;6;1;316;1;72;29;34;1
CR_109819;2-nov-05;0;35;30;3;5;1;0;1;5;1;0;1;103;62;34;1
CR_108728;10-APR-05;0;26;27;9;0;7;1;6;3;2;0;2;103;29;34;1
CR_62343;7-jul-99;0;36;34;2;1;1;0;0;5;1;249;1;92;62;34;1
CR_15786;12-may-93;0;36;34;2;1;1;0;0;5;1;249;1;92;93;34;1
CR_129594;20-jun-08;1;17;16;0;0;12;16;2;6;1;174;1;103;142;34;1
CR_34847;9-jul-96;0;9;10;7;3;4;2;1;6;1;174;1;72;29;34;1
CR_123724;27-mar-07;1;30;35;7;3;16;12;1;2;3;184;3;103;80;34;0
CR_133545;09-APR-08;0;40;40;2;1;1;0;0;5;1;174;1;112;29;34;1
CR_21022;27-sep-94;0;33;32;2;1;7;1;1;6;1;249;1;98;29;34;1
CR_1996;18-sep-91;0;33;32;2;1;5;6;0;5;1;174;0;103;142;43;1
CR_47663;18-jul-97;0;39;39;6;5;3;5;0;5;1;174;1;103;103;34;1
CR_30892;9-feb-95;0;39;39;6;5;3;5;2;2;1;0;1;72;142;34;1
CR_196572;13-mar-18;0;36;34;2;1;4;2;1;5;1;174;;103;29;43;1
CR_1052;7-jul-91;1;22;22;7;3;15;10;2;2;1;316;1;98;142;34;1
CR_25482;13-sep-95;0;4;4;6;5;6;4;1;6;2;179;1;113;130;34;0
CR_102171;1-jun-04;0;33;32;2;1;6;4;1;6;1;316;1;112;29;34;1
CR_34363;3-oct-96;1;4;4;6;5;15;10;2;6;2;249;2;98;62;34;1
CR_161737;26-AUG-13;0;4;4;6;5;1;0;1;6;1;249;1;103;87;34;1
CR_13585;1-jul-93;0;21;23;4;1;7;1;3;2;1;0;1;92;142;34;1
CR_71488;6-jun-00;0;45;45;10;3;6;4;0;5;1;174;0;18;124;46;1
CR_84670;23-jun-02;0;16;15;0;0;5;6;3;6;1;316;1;112;29;34;1
CR_34260;4-nov-96;0;4;4;6;5;4;2;1;6;1;249;1;103;29;34;1
CR_21554;23-AUG-94;0;33;32;2;1;7;1;0;5;1;174;0;103;29;43;1
CR_163457;19-mar-13;0;24;24;0;0;6;4;1;6;1;316;1;113;29;34;1
CR_189655;20-AUG-17;0;36;34;2;1;5;6;1;6;1;316;1;92;107;34;1
CR_25189;3-jun-95;0;4;4;6;5;1;0;0;5;1;174;1;72;93;34;1
CR_41900;17-nov-97;0;4;4;6;5;1;0;1;6;1;174;1;72;29;34;1
CR_88614;15-may-02;0;45;45;10;3;4;2;2;6;1;316;1;92;29;34;1
CR_50870;28-mar-98;0;5;5;3;5;3;5;1;2;2;158;1;103;29;34;0
CR_184575;11-jul-17;0;3;2;3;5;1;0;1;0;1;0;1;34;62;34;1
CR_89523;20-jun-02;0;51;50;7;3;8;3;1;2;1;330;0;72;142;48;1
CR_16302;27-APR-93;1;36;34;2;1;15;10;1;2;1;316;1;92;142;34;1
CR_73458;18-jun-01;0;4;4;6;5;1;0;0;5;1;174;1;103;93;34;1
CR_77895;22-oct-01;0;25;25;9;0;6;4;0;5;1;174;0;72;87;43;1
CR_95964;05-APR-03;1;44;44;1;3;12;16;1;6;1;316;0;103;29;34;1
CR_149748;28-may-11;0;6;6;4;1;4;2;1;6;1;316;1;103;62;34;1
CR_75979;1-nov-01;0;16;15;0;0;6;4;5;2;1;0;1;2;80;34;1
CR_5097;27-jun-92;0;7;8;7;3;2;7;3;6;2;316;2;72;62;34;1
CR_167505;8-may-14;0;4;4;6;5;4;2;0;5;1;174;0;72;29;23;1
CR_58584;02-DEC-99;0;4;4;6;5;2;7;4;3;1;0;1;112;62;34;1
CR_114168;15-DEC-06;0;16;15;0;0;5;6;0;5;1;249;1;112;29;34;1
CR_131876;26-DEC-08;0;33;32;2;1;7;1;0;5;1;174;0;92;119;43;1
CR_4567;17-JAN-92;0;3;2;3;5;2;7;1;5;1;249;1;59;29;34;1
CR_116535;03-APR-06;0;33;32;2;1;8;3;1;6;1;249;1;72;29;34;1
CR_48557;15-feb-97;1;49;49;6;5;15;10;1;2;1;316;1;34;142;34;1
CR_75190;8-jul-01;0;5;5;3;5;3;5;1;5;1;249;0;103;80;34;1
CR_177819;06-AUG-15;0;47;48;7;3;4;2;0;5;1;174;1;98;142;34;1
CR_85605;16-AUG-02;1;22;22;7;3;15;10;0;5;1;174;0;72;29;23;1
CR_5653;01-APR-92;0;16;15;0;0;7;1;0;5;2;111;1;103;29;34;0
CR_101173;31-oct-04;0;25;25;9;0;6;4;1;6;1;249;1;103;87;34;1
CR_130396;11-oct-08;0;24;24;0;0;7;1;1;6;1;316;1;72;0;34;1
CR_28584;10-mar-95;0;25;25;9;0;3;5;1;1;1;249;1;103;14;34;1
CR_1969;13-jun-91;0;33;32;2;1;5;6;0;5;3;0;3;72;142;34;1
CR_62206;22-jul-99;1;36;34;2;1;15;10;0;5;1;174;0;92;29;0;1
CR_183058;24-APR-16;0;37;37;0;0;2;7;1;2;1;174;1;103;142;34;1
CR_179808;17-JAN-16;0;9;10;7;3;5;6;1;6;1;316;1;72;93;34;1
CR_178071;16-oct-15;0;49;49;6;5;5;6;0;5;2;174;1;30;87;9;0
CR_131233;07-JAN-08;0;29;29;9;0;3;5;1;5;1;249;1;92;93;34;1
CR_165475;15-jul-13;0;37;37;0;0;6;4;1;6;1;249;1;72;29;34;1
CR_136046;20-may-09;0;4;4;6;5;1;0;1;5;1;249;1;109;119;34;1
CR_33466;8-jul-96;0;4;4;6;5;5;6;0;5;2;179;1;103;80;34;0
CR_74552;20-may-01;0;4;4;6;5;1;0;1;6;1;316;1;89;142;34;1
CR_92300;1-may-03;0;18;18;9;0;6;4;0;5;1;174;0;92;103;34;1
CR_107846;13-DEC-05;1;23;21;4;1;12;16;1;6;1;249;1;87;29;34;1
CR_161769;24-mar-13;0;4;4;6;5;5;6;1;6;1;316;1;98;119;34;1
CR_19516;24-oct-94;1;9;10;7;3;15;10;1;2;1;249;1;72;142;34;1
CR_38127;1-mar-96;0;33;32;2;1;6;4;0;5;1;249;1;18;93;34;1
CR_109337;24-may-05;0;33;32;2;1;6;4;0;5;1;174;0;109;93;0;1
CR_102102;17-DEC-04;0;33;32;2;1;6;4;1;5;1;249;1;103;29;34;1
CR_82339;10-jul-02;0;3;2;3;5;8;3;1;0;1;316;1;103;0;34;1
CR_2692;16-sep-91;0;36;34;2;1;1;0;0;5;1;249;1;92;93;34;1
CR_135149;18-JAN-09;0;3;2;3;5;1;0;1;0;1;0;1;72;0;34;1
CR_22243;13-oct-94;0;36;34;2;1;1;0;1;5;1;249;1;92;29;34;1
CR_25312;14-may-95;0;4;4;6;5;5;6;1;6;4;249;4;72;29;34;1
CR_152831;19-DEC-11;1;36;34;2;1;15;10;0;5;1;316;1;92;80;34;1
CR_58146;9-mar-99;0;4;4;6;5;1;0;2;5;1;0;1;98;103;34;1
CR_21823;22-jul-94;1;36;34;2;1;15;10;0;5;1;174;0;92;29;0;1
CR_57444;16-feb-99;0;4;4;6;5;1;0;0;5;1;249;1;92;29;34;1
CR_160661;6-sep-12;0;49;49;6;5;5;6;1;6;1;330;0;2;29;48;1
CR_109641;20-nov-05;0;33;32;2;1;5;6;1;2;1;249;1;48;142;34;1
CR_179434;28-JAN-16;0;5;5;3;5;3;5;1;6;2;0;2;103;29;34;1
CR_31602;24-JAN-95;0;45;45;10;3;1;0;1;6;1;0;1;98;29;34;1
CR_138984;28-mar-09;0;33;32;2;1;5;6;1;6;1;174;0;112;29;43;1
CR_69329;09-JAN-00;0;33;32;2;1;8;3;1;6;1;249;1;34;80;34;1
CR_139698;05-APR-09;0;36;34;2;1;1;0;0;5;1;316;1;103;93;34;1
CR_193553;18-jun-18;1;11;11;7;3;15;10;1;6;1;249;1;116;29;34;1
CR_2798;04-DEC-91;0;36;34;2;1;1;0;0;5;1;174;0;103;93;43;1
CR_114499;16-jul-06;1;19;19;1;3;17;11;2;6;2;316;2;72;29;34;1
CR_98220;5-feb-04;1;4;4;6;5;15;10;1;6;1;316;1;87;29;34;1
CR_27249;28-may-95;0;21;23;4;1;6;4;0;5;1;174;0;54;29;48;1
CR_166366;13-jun-13;1;47;48;7;3;15;10;0;5;2;174;0;24;93;4;0
CR_107397;24-sep-05;7;21;23;4;1;9;8;1;6;1;174;1;112;29;34;1
CR_10821;18-sep-92;1;49;49;6;5;15;10;2;6;1;316;1;72;29;34;1
CR_194535;12-jul-18;0;21;23;4;1;2;7;1;2;4;47;1;72;80;34;0
CR_13249;25-jun-93;0;20;20;10;3;3;5;5;6;1;316;1;72;62;34;1
CR_132354;11-mar-08;0;36;34;2;1;3;5;2;3;1;303;1;92;142;34;1
CR_173813;10-APR-15;5;8;7;7;3;15;10;0;5;1;174;0;18;129;46;1
CR_71780;23-nov-00;0;46;46;3;5;7;1;0;5;1;74;1;103;53;34;1
CR_16730;07-AUG-93;0;38;38;10;3;8;3;10;6;2;0;2;109;142;34;1
CR_72808;31-oct-01;0;3;2;3;5;1;0;0;5;3;174;3;98;29;34;1
CR_62189;18-may-99;1;36;34;2;1;15;10;0;5;1;249;1;92;130;34;1
CR_124187;18-APR-07;0;33;32;2;1;5;6;0;5;1;174;0;59;93;23;1
CR_75880;14-DEC-01;0;16;15;0;0;5;6;1;2;3;249;3;72;142;34;1
CR_51404;30-AUG-98;0;16;15;0;0;8;3;0;5;1;174;1;92;29;34;1
CR_53625;08-DEC-98;0;33;32;2;1;5;6;1;6;1;249;1;72;14;34;1
CR_100175;7-jul-04;1;22;22;7;3;15;10;0;5;1;174;1;103;29;34;1
CR_95264;08-DEC-03;7;36;34;2;1;9;8;0;5;1;174;1;103;93;36;0
CR_159680;5-nov-12;1;42;42;7;3;15;10;1;6;1;316;1;111;93;34;1
CR_12363;12-mar-93;0;15;14;3;5;6;4;7;3;3;0;3;109;119;34;1
CR_133318;17-mar-08;0;39;39;6;5;6;4;3;6;2;268;1;72;29;39;0
CR_175528;03-AUG-15;1;30;35;7;3;16;12;4;6;1;249;1;18;29;34;1
CR_154820;13-JAN-12;0;4;4;6;5;1;0;2;6;3;316;3;98;107;34;1
CR_150059;21-mar-11;0;15;14;3;5;6;4;1;6;6;82;6;103;29;34;0
CR_123704;13-mar-07;0;29;29;9;0;4;2;1;6;1;316;1;72;29;34;1
CR_33720;15-DEC-96;0;4;4;6;5;6;4;0;5;1;174;1;103;29;34;1
CR_144444;16-jun-10;0;24;24;0;0;9;8;4;3;1;313;0;42;0;0;1
CR_167525;7-may-14;0;4;4;6;5;4;2;1;6;2;249;2;103;29;34;1
CR_90438;14-JAN-03;0;4;4;6;5;1;0;0;5;1;174;0;24;93;0;1
CR_81996;22-mar-01;0;49;49;6;5;5;6;1;6;2;249;2;72;29;34;1
CR_107543;12-nov-05;0;21;23;4;1;2;7;3;6;3;0;3;72;80;34;1
CR_134760;1-nov-08;1;49;49;6;5;15;10;1;6;4;200;4;103;29;34;0
CR_102905;27-jun-04;0;37;37;0;0;3;5;1;6;1;0;1;72;29;34;1
CR_41166;28-mar-97;0;4;4;6;5;4;2;0;5;1;174;1;103;130;34;1
CR_185443;29-nov-17;0;4;4;6;5;5;6;1;2;3;0;3;98;80;34;1
CR_150517;9-oct-11;7;21;23;4;1;9;8;0;5;1;174;1;112;103;34;1
CR_73622;8-may-01;0;4;4;6;5;1;0;1;6;1;249;1;72;29;34;1
CR_150701;05-APR-11;0;21;23;4;1;2;7;1;6;1;316;1;98;29;34;1
CR_113383;19-oct-06;1;4;4;6;5;16;12;2;6;1;249;1;112;29;34;1
CR_133373;29-JAN-08;0;39;39;6;5;8;3;1;6;1;249;1;109;80;34;1
CR_181452;20-sep-16;0;26;27;9;0;8;3;1;6;1;174;1;103;29;34;1
CR_28548;22-sep-95;0;25;25;9;0;6;4;0;3;1;316;1;24;133;34;1
CR_137978;17-APR-09;0;24;24;0;0;4;2;1;6;1;174;1;103;103;34;1
CR_95257;07-APR-03;0;36;34;2;1;8;3;0;5;1;249;1;92;93;34;1
CR_22533;19-sep-94;7;36;34;2;1;9;8;0;5;1;249;1;92;29;34;1
CR_191222;27-feb-17;1;49;49;6;5;16;12;0;5;1;231;1;103;56;34;1
CR_89105;19-may-02;0;47;48;7;3;4;2;0;5;1;328;0;98;107;34;1
CR_62629;5-sep-99;1;36;34;2;1;15;10;1;6;1;249;1;92;93;34;1
CR_136702;1-jul-09;0;6;6;4;1;5;6;0;5;1;174;1;103;130;34;1
CR_33949;1-may-96;0;4;4;6;5;2;7;1;6;2;263;1;103;130;34;0
CR_28464;05-AUG-95;0;25;25;9;0;3;5;3;0;1;316;1;98;29;34;1
CR_40471;13-jul-96;1;47;48;7;3;15;10;0;5;2;179;2;18;124;34;0
CR_35843;14-feb-96;0;21;23;4;1;2;7;2;2;1;249;1;103;29;34;1
CR_193544;28-AUG-18;1;11;11;7;3;15;10;1;2;1;0;1;103;80;34;1
CR_52266;18-sep-98;1;22;22;7;3;15;10;0;5;1;174;0;103;29;48;1
CR_11883;13-jul-93;0;6;6;4;1;6;4;1;2;1;249;1;72;142;34;1
CR_142801;2-may-10;1;4;4;6;5;15;10;1;6;1;249;1;72;62;34;1
CR_64442;5-jun-00;0;3;2;3;5;4;2;1;6;1;316;1;98;62;34;1
CR_102939;04-APR-04;0;37;37;0;0;2;7;3;2;3;316;0;72;142;34;1
CR_189424;27-DEC-17;0;36;34;2;1;1;0;1;5;1;174;;92;93;43;1
CR_179080;13-DEC-16;0;4;4;6;5;4;2;1;6;2;316;2;92;111;34;1
CR_126838;7-feb-07;0;49;49;6;5;6;4;0;5;4;174;0;103;87;43;1
CR_144371;10-AUG-10;0;23;21;4;1;7;1;1;6;1;0;1;103;80;34;1
CR_45125;1-may-97;0;24;24;0;0;6;4;1;5;1;249;1;67;80;34;1
CR_181286;7-feb-16;0;24;24;0;0;7;1;1;6;1;249;1;103;29;34;1
CR_146266;3-mar-10;0;36;34;2;1;1;0;4;3;1;316;1;92;80;34;1
CR_170008;5-may-14;0;33;32;2;1;8;3;1;2;1;249;1;103;29;34;1
CR_132481;14-nov-08;1;36;34;2;1;15;10;0;5;2;174;0;92;93;43;1
